193,13,49,4
194,14,50
195,15,51,2
196,16,52
197,53,8
198,54
199,55,6
200,56
201,57,12,5
202,58,6
203,59,7,10
204,60,8
205,61,16
206,62
207,63,14
208,64
209,29,20
210,30
211,31,18
212,32
213,24
214
215,22
216
217,28,21
218,22
219,23,26
220,24
221,32
222
223,30
224
225,45,36,17
226,46,18
227,47,19,34
228,48,20
229,40,21
230,22
231,23,38
232,24
233,44,37,25
234,38,26
235,39,27,42
236,40,28
237,48,29
238,30
239,31,46
240,32
241,61,52
242,62
243,63,50
244,64
245,56
246
247,54
248
249,60,53
250,54
251,55,58
252,56
253,64
254
255,62
256
77,113,68
78,114
79,115,66
80,116
117,72
118
119,70
120
121,76,69
122,70
123,71,74
124,72
125,80
126
127,78
128
93,84
94
95,82
96
88

86

92,85
86
87,90
88
96

94

109,100,81
110,82
111,83,98
112,84
104,85
86
87,102
88
108,101,89
102,90
103,91,106
104,92
112,93
94
95,110
96
125,116
126
127,114
128
120

118

124,117
118
119,122
120
128

126

141,177,132,65
142,178,66
143,179,67,130
144,180,68
181,136,69
182,70
183,71,134
184,72
185,140,73,133
186,74,134
187,75,135,138
188,76,136
189,144,77
190,78
191,79,142
192,80
157,148,81
158,82
159,83,146
160,84
152,85
86
87,150
88
156,89,149
90,150
91,151,154
92,152
160,93
94
95,158
96
173,164,97,145
174,98,146
175,99,147,162
176,100,148
168,101,149
102,150
103,151,166
104,152
172,105,165,153
106,166,154
107,167,155,170
108,168,156
176,109,157
110,158
111,159,174
112,160
189,180,113
190,114
191,115,178
192,116
184,117
118
119,182
120
188,121,181
122,182
123,183,186
124,184
192,125
126
127,190
128
205,241,196
206,242
207,243,194
208,244
245,200
246
247,198
248
249,204,197
250,198
251,199,202
252,200
253,208
254
255,206
256
221,212
222
223,210
224
216

214

220,213
214
215,218
216
224

222

237,228,209
238,210
239,211,226
240,212
232,213
214
215,230
216
236,229,217
230,218
231,219,234
232,220
240,221
222
223,238
224
253,244
254
255,242
256
248

246

252,245
246
247,250
248
256

254
